col0,Unique,Zone,State,City,SO/ASE Emp Code,SO/ASE Name,Chain Name,Store Type,DC Code,DC Name,Internal Code,Site Code,Site Name,Article,Article_1,EAN,Chain Article Description,Net Weight,Description as per Fountain,Brand,Category,Sub_category,Range,MRP,Sales Qty,MRP Sales Value,NSV,Per pc,With Tax,L,Revised Month,Month,Year,PPT Category,MRP 2,M-Value,MRP In Lac
,Trends TSS2,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TSS2,TSS2 - RRL Trends Ambience,494261535,494261535,8904417308587.0,Aqualogica Detan Dewwith SPF 50 PA 80g,80.0,AQ Detan+ Dewy Sunscreen Gel SPF 50+ PA+++++ 80g,Aqualogica,Face,Sun Care,Detan+,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TSS2,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TSS2,TSS2 - RRL Trends Ambience,494396864,494396864,8904417311532.0,Aqualogica ID Sunscreen SPF 50 PA 80gm,80.0,AQ illuminate+ Dewy Sunscreen Gel SPF 50+ PA+++++ 80g,Aqualogica,Face,Sun Care,Illuminate+,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TX1B,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,TX1B,TX1B - RRL TRENDS Sarjapur,494418132,494418132,8904417314014.0,Aqualogica IllumnteHydraGelMosturzr 200g,200.0,Illuminate+ Hydra Gel Moisturizer 200g,Aqualogica,Face,Moisturisers,Illuminate+,499.0,2.0,998.0,0.006174067796610169,,,0.27,46143.0,May,2026.0,,499.0,998.0,1996.0
,Trends TX1B,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,TX1B,TX1B - RRL TRENDS Sarjapur,491938303,491938303,8906087772484.0,MAMAEARTH VITAMINC FACE TONER 200 ml BTL,200.0,Vitamin C Face Toner with Vitamin C & Cucumber for Pore Tightening 200 ml,Mamaearth,Face,Face Toner,Vitamin C,399.0,1.0,399.0,0.0023669491525423725,,,0.3,46143.0,May,2026.0,,399.0,399.0,399.0
,Trends TX1B,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,TX1B,TX1B - RRL TRENDS Sarjapur,493682160,493682160,8906087772040.0,THE DERMA CO 10 PERCACINAMIDE SERUM 30ml,30.0,10% Niacinamide Serum 30ml,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TX1B,South 1,Karnataka,Bangalore,,,Trends ,Non Brand Counter,,,,TX1B,TX1B - RRL TRENDS Sarjapur,494261518,494261518,8904417307139.0,The Derma Co. 2 Koji Pigmentation 10ml,10.0,2% Kojic Acid Face Serum 10 ml,The Derma Co.,Face,Face Serum,Kojic Acid,299.0,1.0,299.0,0.0018497457627118644,,,0.27,46143.0,May,2026.0,,299.0,299.0,299.0
,Trends TX18,WEST,Maharashtra,Pune,,,Trends ,Non Brand Counter,,,,TX18,TX18 - Pune RIL Mall Elpro,494431966,494431966,8904417313192.0,AqualogicaRPerfumBdymistDewyflrlkis150ml,150.0,Refresh+ Perfume Body Mist- Dewy floral kiss 150ml,Aqualogica,Fragrance,Body Mist,Refresh+,499.0,1.0,499.0,0.0030870338983050847,,,0.27,46143.0,May,2026.0,,499.0,499.0,499.0
,Trends TX18,WEST,Maharashtra,Pune,,,Trends ,Non Brand Counter,,,,TX18,TX18 - Pune RIL Mall Elpro,493655230,493655230,8906087778110.0,AQUALOGICA GWSM FW PYVTC  BGHY 100MLTUBE,100.0,AQ Glow+ Hydra Smooth Face Wash 100ml with Papaya & Vitamin C,Aqualogica,Face,Face Cleanser,Glow+,249.0,1.0,249.0,0.0015404237288135594,,,0.27,46143.0,May,2026.0,,249.0,249.0,249.0
,Trends TX18,WEST,Maharashtra,Pune,,,Trends ,Non Brand Counter,,,,TX18,TX18 - Pune RIL Mall Elpro,494491686,494491686,8904417317244.0,MAMAEARTH RICE WTR HYDTNG BDYL 400ML BTL,400.0,Rice Water Hydrating Body Lotion 400 ml,Mamaearth,Body,Body Lotion,Rice Water,549.0,1.0,549.0,0.003256779661016949,,,0.3,46143.0,May,2026.0,,549.0,549.0,549.0
,Trends TX18,WEST,Maharashtra,Pune,,,Trends ,Non Brand Counter,,,,TX18,TX18 - Pune RIL Mall Elpro,493725504,493725504,8904417303131.0,THE DERMA CO PORE MA FOR OPEN PORES 50G,50.0,TDC Pore Minimizing Sunscreen Gel_50g,The Derma Co.,Face,Sun Care,Niacinamide,449.0,1.0,449.0,0.0027777118644067796,,,0.27,46143.0,May,2026.0,,449.0,449.0,449.0
,Trends TX18,WEST,Maharashtra,Pune,,,Trends ,Non Brand Counter,,,,TX18,TX18 - Pune RIL Mall Elpro,493682137,493682137,8906087772019.0,THE DERMA 3 PERCENT AILY FACE WASH 100ml,100.0,3% AHA-BHA Foaming Face Wash 100ml,The Derma Co.,Face,Face Cleanser,AHA-BHA,349.0,1.0,349.0,0.0021590677966101695,,,0.27,46143.0,May,2026.0,,349.0,349.0,349.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,494261534,494261534,8904417308570.0,Aqualogica Radiance with SPF 50 PA 80g,80.0,AQ Radiance+ Dewy Gel Sunscreen 80g with 2% Nia Hylauron + Watermelon,Aqualogica,Face,Sun Care,Radiance+,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,492506709,492506709,8906087776536.0,MAMAEARTH UBT OIL FRE F MOSTRZ 80mlTUBE,80.0,Ubtan Oil-Free Face Moisturizer 80 ml,Mamaearth,Face,Moisturisers,Ubtan,319.0,1.0,319.0,0.0018923728813559323,,,0.3,46143.0,May,2026.0,,319.0,319.0,319.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,494410791,494410791,8904417311501.0,Mamaearth Daily glow sunscreen 80g,80.0,Vitamin C Daily Glow Sunscreen 80 g,Mamaearth,Face,Sun Care,Vitamin C,599.0,2.0,1198.0,0.007106779661016949,,,0.3,46143.0,May,2026.0,,599.0,1198.0,2396.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,493682160,493682160,8906087772040.0,THE DERMA CO 10 PERCACINAMIDE SERUM 30ml,30.0,10% Niacinamide Serum 30ml,The Derma Co.,Face,Face Serum,Niacinamide,599.0,1.0,599.0,0.0037056779661016953,,,0.27,46143.0,May,2026.0,,599.0,599.0,599.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,493725538,493725538,8904417306231.0,THE DERMA CO 1 HYALHTACNEPRONE SKIN 80G,80.0,1% Hyaluronic Sunscreen Aqua Gel 80g,The Derma Co.,Face,Sun Care,Hyaluronic Acid,699.0,1.0,699.0,0.004324322033898305,,,0.27,46143.0,May,2026.0,,699.0,699.0,699.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,494261502,494261502,8904417306248.0,The Derma Co. 1 Kojis Pigmentation 100ml,100.0,1% Kojic Acid Daily Face Wash,The Derma Co.,Face,Face Cleanser,Kojic Acid,329.0,1.0,329.0,0.002035338983050847,,,0.27,46143.0,May,2026.0,,329.0,329.0,329.0
,Trends TZ61,NORTH,Delhi,Delhi NCR,,,Trends ,Non Brand Counter,,,,TZ61,TZ61 - Delhi Pacific Mall,494261508,494261508,8904417306576.0,The Derma Co. Sali C 2 Niacinamide 100ml,80.0,Sali-Cinamide Anti-Acne Face Wash,The Derma Co.,Face,Face Cleanser,Sali-Cinamide,249.0,2.0,498.0,0.0030808474576271188,,,0.27,46143.0,May,2026.0,,249.0,498.0,996.0
