FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417305838.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow FaceSerum 30ml,399.0,4,1184.09,213.13,1996,0.2999899799599199,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417311501.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Sunscreen 80 g,499.0,3,888.07,159.85,1497,0.2999866399465597,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417300659.0,,Mamaearth,,Baby,,,ME CocoSoft BathingBar For Babies(75g*2),221.0,6,996.02,49.8,1494,0.2999866131191433,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417319880.0,,Mamaearth,,Face,,,ME Vitamin C DG Gel Moisturizer 200 g,499.0,1,182.9,32.92,499,0.56749498997996,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417318081.0,,Mamaearth,,Face,,,ME VitC Daily Glow Moisturizing Crm 200,449.0,2,651.37,117.24,1098,0.2999908925318761,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087770657.0,,Mamaearth,,Face,,,ME Charcoal Facewash 100 ml,249.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417316407.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 50 ml,125.0,1,74.15,13.35,125,0.3,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,2,176.0,8.8,264,0.2999999999999999,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417317275.0,,Mamaearth,,Body,,,ME Cocoa Rich Moisturizing Body Lotion 4,499.0,1,197.73,35.59,549,0.5750091074681238,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417310023.0,,Mamaearth,,Face,,,ME Rice Facial Kit 60g,399.0,6,1420.2,255.63,2394,0.2999874686716792,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087776758.0,,Mamaearth,,Color Care,,,ME Charcoal Black Long Stay Kajal FG,299.0,6,836.21,150.51,1794,0.4499888517279822,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417320183.0,,Mamaearth,,Body,,,"ME Aloe lotion, 48h hydration 400ML",499.0,6,1954.11,351.73,3294,0.2999878567091681,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417312997.0,,Mamaearth,,Face,,,ME Beetroot Hydraful Essence Serum 50 ml,499.0,6,1776.13,319.7,2994,0.2999899799599198,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417313673.0,,Mamaearth,,Baby,,,ME Baby Rich Moisturizing Sunscreen,399.0,6,1954.1,351.73,3294,0.2999908925318761,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417319910.0,,Mamaearth,,Face,,,ME Rice Dewy Light Gel Moisturizer 200 g,499.0,1,355.35,63.96,599,0.2999833055091819,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417315622.0,,Mamaearth,,Body,,,ME Charcoal Body Wash,299.0,1,177.37,31.93,299,0.2999999999999999,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417302608.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Cream,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087775089.0,,Mamaearth,,Hair,,,ME Rice Water Shampoo 250 ml,310.0,6,1396.02,69.8,2094,0.2999904489016237,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087775546.0,,Mamaearth,,Face,,,ME Tea Tree OilFree Face Moisturizer 80g,319.0,3,567.72,102.19,957,0.2999895506792057,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087773511.0,,Mamaearth,,Face,,,ME Rice Bamboo Sheet Mask,149.0,2,107.33,19.32,298,0.575,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087773474.0,,Mamaearth,,Face,,,ME Ubtan Bamboo Sheet Mask,149.0,6,322.0,57.96,894,0.5749888143176733,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8906087773535.0,,Mamaearth,,Face,,,ME Vitamin C Bamboo Sheet Mask 1 pcs,149.0,6,322.0,57.96,894,0.5749888143176733,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-24,1102633,Reliance Retail Limited_FR30,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,5,1480.11,266.41,2495,0.2999919839679359,Sales,Direct,Reliance Retail Limited,Central,Madhya Pradesh
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417317183.0,,Mamaearth,,Body,,,ME Ubtan Moisturizing Body Lotion 400 ml,499.0,48,9491.18,1708.42,26352,0.575,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417322774.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face Wash 200 ml,549.0,180,31980.49,5756.5,107820,0.6500000927471712,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417306576.0,,The Derma Co,,Face,,,TDC Sali-Cinamide Anti-Acne Face Wash,249.0,144,22182.09,3992.78,35856,0.2700002788933512,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087770442.0,,Mamaearth,,Baby,,,ME Gentle Cleansing Shampoo 400ml,444.0,30,5988.0,299.4,14970,0.5800000000000001,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417311907.0,,The Derma Co,,Face,,,TDC Pore Minimizing Sunscreen Gel_80g,599.0,36,13340.43,2401.28,21564,0.270000463735856,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087773849.0,,The Derma Co,,Face,,,TDC 2% SALICYLIC ACID SERUM 30 ml,499.0,80,27170.83,4890.76,43920,0.270000227686703,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087774259.0,,Mamaearth,,Face,,,ME Tea Tree Foaming Face Wash 150 ml,399.0,48,11361.35,2045.04,19152,0.3000005221386801,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417318890.0,,The Derma Co,,Face,,,TDC 2.5% Benzoyl Peroxide FW 100ml,299.0,48,9769.62,1758.54,15792,0.27,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087770008.0,,Mamaearth,,Baby,,,ME moisturizing daily lotion 200 ml,249.0,60,8862.7,1595.28,14940,0.3000013386880855,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417315141.0,,The Derma Co,,Face,,,TDC 2% Sali Cinamide anti-acne face wash,449.0,48,11947.72,2150.6,26352,0.4649999999999999,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417309171.0,,The Derma Co,,Face,,,TDC 2% Niacinamide Gentle Skin Cleanser,299.0,48,11848.26,2132.68,19152,0.27000104427736,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087779292.0,,The Derma Co,,Face,,,TDC Oil-Free Daily Face Moisturizer,349.0,72,15545.28,2798.16,25128,0.2699999999999999,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417318364.0,,Mamaearth,,Face,,,ME Rice Light Moisturizing Cream 200 g,449.0,36,7369.63,1326.54,19764,0.5599994940295487,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417309188.0,,The Derma Co,,Face,,,TDC 2% Niacinamide Oily Skin Cleanser,299.0,48,11848.26,2132.68,19152,0.27000104427736,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,432,65751.82,11835.34,193968,0.6000002062195826,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417319200.0,,Mamaearth,,Face,,,ME Tea Tree Oil Control Face Wash 150 ml,419.0,48,7305.76,1315.04,21552,0.6000000000000001,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087772040.0,,The Derma Co,,Face,,,TDC 10% Niacinamide Serum 30ml,599.0,60,22234.06,4002.14,35940,0.27,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417322361.0,,Mamaearth,,Hair,,,ME Rice Shampoo 400ml,533.0,24,5681.94,284.1,14376,0.585,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417311570.0,,Mamaearth,,Body,,,ME Vitamin C Lotion Soap Pack of 4,378.0,36,6702.86,335.14,15300,0.54,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,48,9769.62,1758.54,15792,0.27,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417316346.0,,Mamaearth,,Face,,,ME Rice Face Wash 50 ml,125.0,360,26694.9,4805.08,45000,0.3000004444444444,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087771814.0,,Mamaearth,,Hair,,,ME Onion HF Control Conditioner 250ML,349.0,45,10651.26,1917.22,17955,0.3000011138958507,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417300512.0,,Mamaearth,,Face,,,ME Ubtan Glow Facewash 150ml,419.0,640,107151.13,19287.22,287360,0.5600001739977728,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417303131.0,,The Derma Co,,Face,,,TDC Pore Minimizing Sunscreen Gel_50g,449.0,48,13333.01,2399.94,21552,0.2700004639940608,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8906087772859.0,,Mamaearth,,Face,,,ME Vit C Face Wash 100 ml,285.0,120,20288.13,3651.86,34200,0.3000002923976608,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1101622,RELIANCE RETAIL LIMITED-SH69,8904417316056.0,,The Derma Co,,Face,,,TDC 2% Salicylic Acid Gel Face Wash,299.0,120,24424.05,4396.34,39480,0.2700002532928065,Sales,Direct,Reliance Retail Limited,North,Haryana
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417322361.0,,Mamaearth,,Hair,,,ME Rice Shampoo 400ml,533.0,72,17045.84,852.29,43128,0.584999768132072,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417316056.0,,The Derma Co,,Face,,,TDC 2% Salicylic Acid Gel Face Wash,299.0,120,24424.09,4396.33,39480,0.2699994934143871,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417306248.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Daily Face Wash,299.0,48,9769.64,1758.53,15792,0.2699993667679837,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417306576.0,,The Derma Co,,Face,,,TDC Sali-Cinamide Anti-Acne Face Wash,249.0,72,11091.06,1996.39,17928,0.2699994422132977,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417311907.0,,The Derma Co,,Face,,,TDC Pore Minimizing Sunscreen Gel_80g,599.0,36,13340.45,2401.28,21564,0.2699995362641438,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087778462.0,,Aqualogica,,Face,,,AQ Glow+ Dewy Gel Sunscreen 50g,449.0,100,27777.15,4999.88,44900,0.2699993318485524,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417316346.0,,Mamaearth,,Face,,,ME Rice Face Wash 50 ml,125.0,144,10677.98,1922.03,18000,0.2999994444444445,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417314298.0,,Mamaearth,,Face,,,ME Rice Dewy Bright Face wash 150 ml,449.0,48,7305.77,1315.04,21552,0.5999995360059391,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417317183.0,,Mamaearth,,Body,,,ME Ubtan Moisturizing Body Lotion 400 ml,499.0,24,4745.59,854.21,13176,0.575,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087770442.0,,Mamaearth,,Baby,,,ME Gentle Cleansing Shampoo 400ml,444.0,60,11976.01,598.8,29940,0.579999665998664,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417303131.0,,The Derma Co,,Face,,,TDC Pore Minimizing Sunscreen Gel_50g,449.0,48,13333.03,2399.94,21552,0.269999536005939,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087771807.0,,Mamaearth,,Hair,,,ME Onion Hair fall control Shampoo 250ml,310.0,90,20940.02,1047.0,31410,0.2999993632601082,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087776604.0,,The Derma Co,,Face,,,TDC 2%Kojic Acid Face Serum 30 ml,499.0,60,22234.09,4002.13,35940,0.2699994435169727,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417315141.0,,The Derma Co,,Face,,,TDC 2% Sali Cinamide anti-acne face wash,449.0,288,71686.44,12903.55,158112,0.464999557275855,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087771814.0,,Mamaearth,,Hair,,,ME Onion HF Control Conditioner 250ML,349.0,45,10651.28,1917.23,17955,0.2999994430520746,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417309171.0,,The Derma Co,,Face,,,TDC 2% Niacinamide Gentle Skin Cleanser,299.0,48,11848.28,2132.69,19152,0.2699994778613199,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087779292.0,,The Derma Co,,Face,,,TDC Oil-Free Daily Face Moisturizer,349.0,72,15545.31,2798.15,25128,0.2699992040751353,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417318890.0,,The Derma Co,,Face,,,TDC 2.5% Benzoyl Peroxide FW 100ml,299.0,48,9769.64,1758.53,15792,0.2699993667679837,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417314755.0,,The Derma Co,,Face,,,TDC 1% Kojic Acid Face Wash,549.0,144,48907.58,8803.36,79056,0.2699992410443229,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087773849.0,,The Derma Co,,Face,,,TDC 2% SALICYLIC ACID SERUM 30 ml,499.0,80,27170.88,4890.75,43920,0.2699993169398906,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417309188.0,,The Derma Co,,Face,,,TDC 2% Niacinamide Oily Skin Cleanser,299.0,48,11848.28,2132.69,19152,0.2699994778613199,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417311570.0,,Mamaearth,,Body,,,ME Vitamin C Lotion Soap Pack of 4,378.0,48,8937.15,446.86,20400,0.5399995098039216,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087772040.0,,The Derma Co,,Face,,,TDC 10% Niacinamide Serum 30ml,599.0,60,22234.09,4002.13,35940,0.2699994435169727,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8906087775607.0,,The Derma Co,,Face,,,TDC 10% Vitamin C Face Serum 30 ML,649.0,60,25945.96,4670.27,41940,0.2699992846924177,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1100618,Reliance Retail Limited Fb08,8904417318074.0,,Mamaearth,,Face,,,ME Beetroot Hydraful APC 200 g,449.0,72,14739.26,2653.07,39528,0.5599997470147743,Sales,Direct,Reliance Retail Limited,North,Punjab
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087773474.0,,Mamaearth,,Face,,,ME Ubtan Bamboo Sheet Mask,149.0,4,214.66,38.64,596,0.575,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087773535.0,,Mamaearth,,Face,,,ME Vitamin C Bamboo Sheet Mask 1 pcs,149.0,6,322.0,57.96,894,0.5749888143176733,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087773511.0,,Mamaearth,,Face,,,ME Rice Bamboo Sheet Mask,149.0,1,53.66,9.66,149,0.5750335570469799,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417314267.0,,Mamaearth,,Face,,,ME Rice Water Dewy Active Serum 50 ml,599.0,1,355.35,63.96,599,0.2999833055091819,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417315660.0,,Mamaearth,,Body,,,ME Rice Water Body Wash,299.0,2,354.76,63.86,598,0.2999665551839464,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087770657.0,,Mamaearth,,Face,,,ME Charcoal Facewash 100 ml,249.0,2,338.15,60.87,570,0.2999649122807017,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417306439.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,4,1184.09,213.13,1996,0.2999899799599199,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417320510.0,,Mamaearth,,Face,,,ME Ubtan Detan Face Pack 200 g,499.0,1,296.03,53.28,499,0.2999799599198398,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087770527.0,,Mamaearth,,Baby,,,ME 100% Berry Blast Toothpaste 50gm,132.0,2,176.0,8.8,264,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087770459.0,,Mamaearth,,Baby,,,ME Deeply Nourishing body wash 400ml,399.0,6,1776.14,319.7,2994,0.2999866399465597,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087775522.0,,Mamaearth,,Face,,,ME Vit C Face Moisturizer 80 gm,319.0,1,189.24,34.06,319,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417310023.0,,Mamaearth,,Face,,,ME Rice Facial Kit 60g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417311549.0,,Mamaearth,,Face,,,ME Beetroot Gentle Face Wash 100 ml,285.0,1,169.07,30.43,285,0.3,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417318746.0,,Mamaearth,,Face,,,ME Multani Mitti Oil Balance FW 150 ml,399.0,1,266.36,47.94,449,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087779032.0,,Mamaearth,,Face,,,ME Rice Face Wash 100 ml,285.0,5,845.36,152.16,1425,0.2999859649122807,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417311440.0,,Mamaearth,,Face,,,ME Ultra Light Indian Sunscreen 50 g,399.0,1,236.69,42.6,399,0.3000250626566415,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417320183.0,,Mamaearth,,Body,,,"ME Aloe lotion, 48h hydration 400ML",499.0,5,1628.42,293.11,2745,0.2999890710382513,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417301762.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Cream 80 g,249.0,4,590.86,106.35,996,0.2999899598393574,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087776758.0,,Mamaearth,,Color Care,,,ME Charcoal Black Long Stay Kajal FG,299.0,1,139.36,25.08,299,0.4500334448160535,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087775546.0,,Mamaearth,,Face,,,ME Tea Tree OilFree Face Moisturizer 80g,319.0,4,756.96,136.25,1276,0.2999921630094043,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417316407.0,,Mamaearth,,Face,,,ME Multani Mitti Face Wash 50 ml,125.0,6,444.93,80.09,750,0.2999733333333333,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087775089.0,,Mamaearth,,Hair,,,ME Rice Water Shampoo 250 ml,310.0,5,1163.35,58.17,1745,0.2999885386819484,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417302608.0,,Mamaearth,,Face,,,ME Vitamin C Daily Glow Face Cream,399.0,2,473.4,85.21,798,0.2999874686716791,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8906087778240.0,,Mamaearth,,Face,,,ME VItamin C Daily Glow Face Wash 50 ml ,125.0,4,296.62,53.39,500,0.29998,Sales,Direct,Reliance Retail Limited,North,Rajasthan
FY27,Jul'26,MT,2026-07-25,1102937,Reliance Retail Limited_FREM,8904417312867.0,,Mamaearth,,Face,,,ME Beetroot Hydraful Sunscreen 50 g,399.0,3,710.09,127.81,1197,0.2999999999999999,Sales,Direct,Reliance Retail Limited,North,Rajasthan
